#     MHz     10*Log10(L.P) 10*Log10(LG1.P)
120.721          -19.2322   -0.0738241
121.021          -17.1892   -0.0761205
121.321          -15.5340   -0.0789897
121.622          -14.1521   -0.0824367
121.922          -12.9722   -0.0864671
122.222          -11.9476   -0.0910877
122.523          -11.0461   -0.0963064
122.823          -10.2446    -0.102132
123.123          -9.52607    -0.108573
123.423          -8.87758    -0.115643
123.724          -8.28898    -0.123351
124.024          -7.75222    -0.131712
124.324          -7.26078    -0.140739
124.625          -6.80929    -0.150449
124.925          -6.39326    -0.160858
125.225          -6.00891    -0.171984
125.526          -5.65303    -0.183847
125.826          -5.32282    -0.196467
126.126          -5.01587    -0.209868
126.426          -4.73008    -0.224074
126.727          -4.46358    -0.239110
127.027          -4.21472    -0.255005
127.327          -3.98204    -0.271787
127.628          -3.76423    -0.289490
127.928          -3.56010    -0.308146
128.228          -3.36861    -0.327791
128.529          -3.18879    -0.348465
128.829          -3.01977    -0.370208
129.129          -2.86077    -0.393063
129.429          -2.71105    -0.417079
129.730          -2.56998    -0.442304
130.030          -2.43694    -0.468792
130.330          -2.31138    -0.496599
130.631          -2.19280    -0.525785
130.931          -2.08074    -0.556415
131.231          -1.97477    -0.588558
131.532          -1.87449    -0.622287
131.832          -1.77954    -0.657680
132.132          -1.68959    -0.694820
132.432          -1.60432    -0.733798
132.733          -1.52345    -0.774708
133.033          -1.44671    -0.817652
133.333          -1.37386    -0.862740
133.634          -1.30467    -0.910089
133.934          -1.23892    -0.959822
134.234          -1.17642     -1.01208
134.535          -1.11698     -1.06699
134.835          -1.06043     -1.12472
135.135          -1.00662     -1.18544
135.435         -0.955397     -1.24932
135.736         -0.906619     -1.31654
136.036         -0.860158     -1.38732
136.336         -0.815895     -1.46188
136.637         -0.773718     -1.54046
136.937         -0.733520     -1.62330
137.237         -0.695204     -1.71070
137.538         -0.658677     -1.80294
137.838         -0.623854     -1.90035
138.138         -0.590654     -2.00327
138.438         -0.559001     -2.11210
138.739         -0.528825     -2.22723
139.039         -0.500060     -2.34912
139.339         -0.472642     -2.47824
139.640         -0.446515     -2.61513
139.940         -0.421623     -2.76035
140.240         -0.397916     -2.91454
140.541         -0.375344     -3.07838
140.841         -0.353864     -3.25262
141.141         -0.333432     -3.43809
141.441         -0.314010     -3.63569
141.742         -0.295559     -3.84643
142.042         -0.278045     -4.07143
142.342         -0.261436     -4.31191
142.643         -0.245701     -4.56924
142.943         -0.230811     -4.84499
143.243         -0.216740     -5.14086
143.544         -0.203462     -5.45884
143.844         -0.190954     -5.80115
144.144         -0.179195     -6.17035
144.444         -0.168164     -6.56940
144.745         -0.157843     -7.00174
145.045         -0.148213     -7.47142
145.345         -0.139260     -7.98325
145.646         -0.130967     -8.54304
145.946         -0.123322     -9.15787
146.246         -0.116311     -9.83655
146.547         -0.109925     -10.5902
146.847         -0.104151     -11.4333
147.147        -0.0989816     -12.3847
147.447        -0.0944081     -13.4707
147.748        -0.0904232     -14.7278
148.048        -0.0870208     -16.2099
148.348        -0.0841957     -17.9993
148.649        -0.0819434     -20.2263
148.949        -0.0802606     -23.0867
149.249        -0.0791448     -26.6670
149.550        -0.0785944     -29.0623
149.850        -0.0786088     -26.6146
150.450        -0.0803334     -20.1952
150.751        -0.0820469     -17.9776
151.051        -0.0843313     -16.1952
