#     MHz     SWR(LG1.Zin)  SWR(G.Zin)  Real(G.Zin)/50 Imag(G.Zin)/50
266.166           21.0704      5.31008      3.46382      2.45915
266.567           21.1159      5.31427      5.29130     0.342375
266.967           21.1611      5.31795      3.90916     -2.28961
267.367           21.2062      5.32087      2.06136     -2.47112
267.768           21.2512      5.32278      1.15984     -2.01152
268.168           21.2957      5.32349     0.733940     -1.58314
268.569           21.3403      5.32296     0.511945     -1.24866
268.969           21.3850      5.32117     0.385229    -0.986844
269.369           21.4290      5.31816     0.307902    -0.774961
269.770           21.4729      5.31411     0.258651    -0.596884
270.170           21.5168      5.30924     0.226730    -0.441662
270.571           21.5605      5.30383     0.206396    -0.301665
270.971           21.6040      5.29817     0.194493    -0.171289
271.371           21.6474      5.29259     0.189360   -0.0461078
271.772           21.6905      5.28739     0.190314    0.0777046
272.172           21.7333      5.28285     0.197461     0.203821
272.573           21.7760      5.27923     0.211723     0.336172
272.973           21.8187      5.27670     0.235101     0.479414
273.373           21.8609      5.27533     0.271304     0.639563
273.774           21.9031      5.27519     0.327094     0.824924
274.174           21.9451      5.27619     0.415268      1.04752
274.575           21.9867      5.27822     0.561667      1.32497
274.975           22.0283      5.28109     0.823198      1.68095
275.375           22.0698      5.28455      1.33727      2.12876
275.776           22.1109      5.28829      2.44011      2.53205
276.176           22.1521      5.29203      4.48466      1.86231
276.577           22.1929      5.29543      5.00805     -1.17684
276.977           22.2335      5.29823      2.92657     -2.54817
277.377           22.2737      5.30014      1.56247     -2.26601
277.778           22.3141      5.30101     0.929976     -1.80011
278.178           22.3539      5.30068     0.617623     -1.41735
278.579           22.3940      5.29913     0.447272     -1.12005
278.979           22.4338      5.29636     0.346653    -0.883901
279.379           22.4730      5.29248     0.283830    -0.689372
279.780           22.5121      5.28769     0.243350    -0.523032
280.180           22.5512      5.28223     0.217179    -0.375685
280.581           22.6619      5.28014     0.200775    -0.240486
280.981           22.7017      5.27424     0.192116    -0.113061
281.381           22.7410      5.26855     0.189829    0.0109841
281.782           22.7802      5.26337     0.193606     0.135350
282.182           22.8193      5.25897     0.203914     0.263768
282.583           22.8576      5.25551     0.222133     0.400430
282.983           22.8965      5.25321     0.250947     0.550519
283.383           22.9352      5.25207     0.295257     0.720938
283.784           22.9735      5.25210     0.364108     0.921457
284.184           23.0111      5.25317     0.475070      1.16635
284.585           23.0488      5.25518     0.664948      1.47607
284.985           23.0868      5.25791      1.01827      1.87371
285.385           23.1236      5.26104      1.74432      2.33791
285.786           23.1610      5.26435      3.28716      2.47462
286.186           23.1980      5.26750      5.19535     0.600937
286.587           23.2348      5.27019      4.07192     -2.15682
286.987           23.2715      5.27218      2.17256     -2.47915
287.387           23.3073      5.27319      1.21546     -2.04022
287.788           23.3438      5.27315     0.763753     -1.60901
288.188           23.3797      5.27191     0.529619     -1.26967
288.589           23.4151      5.26946     0.396639     -1.00400
288.989           23.4510      5.26592     0.315781    -0.789382
289.389           23.4863      5.26137     0.264386    -0.609409
289.790           23.5214      5.25603     0.231078    -0.452902
290.190           23.5557      5.25014     0.209793    -0.312074
290.591           23.5906      5.24405     0.197200    -0.181224
290.991           23.6244      5.23798     0.191532   -0.0558738
291.391           23.6586      5.23230     0.192033    0.0678200
291.792           23.6927      5.22724     0.198753     0.193514
292.192           23.7255      5.22298     0.212554     0.325090
292.593           23.7591      5.21979     0.235353     0.467106
292.993           23.7927      5.21772     0.270719     0.625405
293.393           23.8247      5.21674     0.325158     0.808000
293.794           23.8577      5.21691     0.410894      1.02641
294.194           23.8896      5.21802     0.552445      1.29744
294.595           23.9216      5.21994     0.803227      1.64362
294.995           23.9536      5.22244      1.29063      2.07885
295.395           23.9847      5.22520      2.32471      2.48751
295.796           24.0162      5.22800      4.28272      1.96662
296.196           24.0474      5.23051      5.05622    -0.920811
296.597           24.0781      5.23243      3.07201     -2.49479
296.997           24.1080      5.23354      1.64326     -2.28336
297.397           24.1389      5.23371     0.972321     -1.82462
297.798           24.1688      5.23274     0.641941     -1.43865
298.198           24.1985      5.23061     0.462594     -1.13758
298.599           24.2280      5.22734     0.357074    -0.898530
298.999           24.2560      5.22299     0.291366    -0.701920
299.399           24.2863      5.21789     0.249067    -0.534136
299.800           24.3140      5.21203     0.221693    -0.385820
300.601           24.3698      5.19953     0.195327    -0.122572
301.001           24.3976      5.19345     0.192551   0.00150429
301.401           24.4254      5.18784     0.195919     0.125619
301.802           24.4518      5.18291     0.205851     0.253476
302.202           24.4789      5.17893     0.223658     0.389193
302.603           24.5055      5.17598     0.251944     0.537823
303.003           24.5304      5.17407     0.295454     0.706052
303.403           24.5568      5.17333     0.362905     0.903259
303.804           24.5814      5.17354     0.471144      1.14305
304.204           24.6073      5.17469     0.655111      1.44479
304.605           24.6310      5.17642     0.994115      1.83023
305.005           24.6559      5.17864      1.68170      2.28156
305.405           24.6795      5.18097      3.13150      2.45404
305.806           24.7034      5.18318      5.05023     0.803612
306.206           24.7267      5.18497      4.18910     -1.99493
306.607           24.7497      5.18610      2.27829     -2.46255
307.007           24.7723      5.18636      1.27282     -2.05588
307.407           24.7947      5.18560     0.796028     -1.62719
307.808           24.8163      5.18372     0.549524     -1.28554
308.208           24.8373      5.18070     0.409986     -1.01738
308.609           24.8575      5.17661     0.325368    -0.800807
309.009           24.8784      5.17163     0.271665    -0.619417
309.409           24.8996      5.16594     0.236865    -0.461927
309.810           24.9183      5.15966     0.214577    -0.320450
310.210           24.9377      5.15319     0.201285    -0.189225
310.611           24.9571      5.14679     0.195117   -0.0637429
311.011           24.9767      5.14073     0.195249    0.0598545
311.411           24.9938      5.13516     0.201689     0.185210
311.812           25.0121      5.13044     0.215251     0.316158
312.212           25.0289      5.12663     0.237812     0.457172
312.613           25.0460      5.12388     0.272867     0.613952
313.013           25.0612      5.12213     0.326777     0.794235
313.413           25.0776      5.12148     0.411446      1.00909
313.814           25.0939      5.12176     0.550578      1.27448
314.214           25.1084      5.12272     0.795310      1.61148
314.615           25.1221      5.12420      1.26592      2.03257
315.015           25.1375      5.12603      2.25072      2.43117
315.415           25.1519      5.12785      4.11554      1.99218
315.816           25.1644      5.12934      5.02107    -0.722869
316.216           25.1761      5.13029      3.16653     -2.41568
316.617           25.1890      5.13056      1.70833     -2.27580
317.017           25.1995      5.12983      1.00989     -1.83236
317.417           25.2124      5.12817     0.664999     -1.44834
317.818           25.2229      5.12535     0.477973     -1.14655
318.218           25.2325      5.12146     0.368107    -0.906430
318.619           25.2410      5.11657     0.299776    -0.708905
319.019           25.2505      5.11092     0.255815    -0.540429
319.419           25.2596      5.10468     0.227345    -0.391632
319.820           25.2668      5.09803     0.209542    -0.255819
320.220           25.2749      5.09133     0.199758    -0.127936
320.621           25.2808      5.08475     0.196669  -0.00386808
321.021           25.2883      5.07869     0.199857     0.120081
321.421           25.2934      5.07322     0.209717     0.247583
321.822           25.2961      5.06851     0.227554     0.382717
322.222           25.3007      5.06486     0.255947     0.530436
322.623           25.3056      5.06226     0.299623     0.697268
323.023           25.3077      5.06059     0.367251     0.892303
323.423           25.3117      5.05994     0.475460      1.12859
323.824           25.3119      5.05998     0.658580      1.42437
324.224           25.3123      5.06065     0.993581      1.79925
